"modelDID","validatorDID","providerDID","evaluationRunId","correctResponse","promptCID","responseCID","promptData","responseData","promptedAt","repliedAt","evaluationDID","score"
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiaownkge4frjg3cmfockdpsojpz3bvz3hp6v43rgm7czput4efzk4","bafkreicqxg276daxcbe6hukbwruf5x4szh6xmu446tn4jc2eqabkmmyaqu",,,1744218667129,1744218676432,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreifvel27yjc4xzgj4axkv5siw5mukond47cjuciaoh6gtfghn73kni","bafkreiepxugcmztd7y5li7tkg7oescgxq7ost4l2qid3bnjs3ssizz4la4",,,1744218677911,1744218684601,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiaayl3qxfphdtbmrfv5ctgfmbvbbry75czituasflvgo5psh75ovu","bafkreid43vqhzzfkniegt7bj2nd36ayv466fq542wfoswei66ms6xwmsdm",,,1744218687521,1744218704584,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreig4xj6doqx4ir2ltbdsr7qmiblcgjyvaoewkdm3rdav7p6ni3jt6e","bafkreifdjj4uzivbdckt3u3vheks256fzeo7thrsstgj4qavyhm4a4pumy",,,1744218706326,1744218714677,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreicojhxtd5vtlr2gt2ixhs2hickkmtol6o26vm6bi2f52izscdjali","bafkreicotjnriref4os4em2xaxxbiek62cm4xktrnnvnttcxkgizmbcnbm",,,1744218717351,1744218739745,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreifcubpaifpi5m7w4smpjkax7hypcbahqrexbtp4qlgl4bhkgojbsq","bafkreie23ve6waikvrsmliouts5axtpcjqbjvyq3eu4rbomtnso77jyn3i",,,1744218742011,1744218758185,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihg7rhiualidd6kqeu2mogp2ijkeblxb4cr5ssi6bbrya5mqvwf7u","bafkreih73cluhmew7xsrpckcow5ay52uydewld44vc4soi4udwezx473nq",,,1744218759715,1744218770604,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibkcyfmkberaxbdtwgwzykcxymeeroqf2cuegxqlxwn4olsbas4rq","bafkreiaacxzjyn7wcp7t6jde2pk3lgvsjsq2mq7n57d5xhskh4wrqnid54",,,1744218773440,1744218780386,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiecznf4u2tbfypuydamchmeedec3dqtyhj7n2y4fxhknuvclrkdwq","bafkreicw5csqz47knmyrxwm75vo5wlbwp7tsinsis3t4lcapnblhwzb37m",,,1744218782701,1744218797227,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreifjou4ix6vt6vndsy54a5ttsy5p224gwsgqniyajfvtp4bz67tsou","bafkreidlepanl425dmi7tnud6cykmfzvlxvrcj35sgxashjztrsvxb4ubu",,,1744218798838,1744218799552,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreifeqc2wodj5hj44d6g3zpgzwl2j5ugitzchoibn43btpngc6o52pu","bafkreiewudyisfdnrcsoil26i5ozjz7x7o5chl67frsyzjkz3lrlcplwhq",,,1744218800904,1744218807645,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiabyy3szmaus4p6oookunmfnhlcewpfvbhgczlnqhgaxjkrkquxxe","bafkreigtjtdwff6g5nygcz2ofmoikv536ekyeeg3e342avlu7sxjt2slsu",,,1744218810289,1744218816358,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibuduvfi66sgo75ntc6l256b4je65pammsb4rfxlkdb3fu673dlny","bafkreiajaluqocj6k7e7yvbnxnwf6cohudlv4gapuijbklnfo7pyy3jc5q",,,1744218818774,1744218824439,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihgqnzl3gfzar6wuke6vy274gppklc4ugsuf55bckt6aj3jedst3y","bafkreic2s2objnik6hznn6tf4iv4vcw46lhrbzvlex77ipnnsffv3hca2u",,,1744218825880,1744218831632,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreieaxd25rd5wolelmyoc34b5q4624j22dcocaz3bxgbc6zh7ctfy4e","bafkreicvtlvnbate2v4v2oijoggn2bnl2skxf2cp4vkzb3xtdkekbd677u",,,1744218833615,1744218834062,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiafw55cboag4xf7qfnep62ufetz4kqybkvumyrnpeezzfrh4bqomu","bafkreifihximzp76hhihdtbrpxpw5f7vy2y4q6xzdemsoh47ufalauemnq",,,1744218835393,1744218835724,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiblabbdaoyjsojq6mkgynwze45lhub2lusjbm7pckptmfg3smoiqa","bafkreif2ivt7gx2i7zx5kv2lsjkhcasz37zohz4ykyycxi6qas6qnwh4dm",,,1744218837637,1744218848553,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreigfiitctmn2kmqq5mur5ntn2ql5xxhvoy77j7fpnw4an7nkx2oac4","bafkreicvtlvnbate2v4v2oijoggn2bnl2skxf2cp4vkzb3xtdkekbd677u",,,1744218850764,1744218851573,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-scout","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreigntlzpfco4gsveai7ezqxdpyqay3e23vholl2bojilolaoa5akta","bafkreibxivhzphdbp4emohq4uap7npijnrcd5t2khnt62btafhuff6laea",,,1744218852680,1744218859771,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreid6d3ghhn54dh2uvhjs6al7pzjnp2pi2jkdxnqhs2hatke2qnboaa","bafkreig7pzyokaqvit2igs564zfj4n4j726ex2auodpwfhfnnxnqgmqklq",,,1744217946275,1744217947561,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreicxeojl4jajj2mj5wku6asyfxizt36klyz4moqscqdjqas4icg57u","bafkreidlepanl425dmi7tnud6cykmfzvlxvrcj35sgxashjztrsvxb4ubu",,,1744217949344,1744217950236,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreig5ba2dqihkraxvdruo7wuc2qfswunbszeikrbxrsuwaqqyawlvgq","bafkreicvtlvnbate2v4v2oijoggn2bnl2skxf2cp4vkzb3xtdkekbd677u",,,1744217953199,1744217953639,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibh73lhrjw4o2ekdvn5f2c7spyt4noe6xm6cpzeropc5gu5zaohv4","bafkreicexv5omd2hr6xbaypbdj3tt5fzjuo27elzqljtw36iuangh6e4ee",,,1744217954922,1744217955666,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibjdpnv7hpnnljry4v6e4oity2jibz6t6jj5526ihy5df6m4vebtq","bafkreibthyfb4j4blugo5zk4i476hxet2vwghy564kz3jlxi53lnoamrum",,,1744217958468,1744217959045,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiftutaoleamrbghu2p4c74ebbdqm5lnzursmvdao4bfonkdxesini","bafkreig7pzyokaqvit2igs564zfj4n4j726ex2auodpwfhfnnxnqgmqklq",,,1744217960279,1744217961057,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreif54afilgp77bf6j72g3rs6kfnt3v6ydkesu4cof6mrumheyezumi","bafkreibthyfb4j4blugo5zk4i476hxet2vwghy564kz3jlxi53lnoamrum",,,1744217963421,1744217963958,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreib7mvnfibce4jmtry7fysmna6zfqsf75fkdygoz2ydovp5sboeiam","bafkreifu73h222eimqxba55fgjfa5cg2tfxmc3s7lolfd4hekb7cxzezsa",,,1744217966288,1744217974429,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihb7hzjsddjwqfedxpbvjinwz3e6pllsk5mnh7xdz35noidj3kp5q","bafkreihwpkyqvvheyuysdnvf7zg2tqin33uqloly2n4i2jzd2672zprive",,,1744217975541,1744217976603,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreid5kzvjmnqspow2rnk4b4pbfsze7ny2nfeskl7awplbel4mi7whfu","bafkreicby3ddwgiwsmdlg6p2hp2xuh2nu6ve62u4l7aqwwyql3scswsuhy",,,1744217978581,1744217988331,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiadiudaij77vvek74li3nxues6gbtepxtkeysxsuqvptmwe36aepq","bafkreig7pzyokaqvit2igs564zfj4n4j726ex2auodpwfhfnnxnqgmqklq",,,1744217989548,1744217990480,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibv5rula4cicotohwxct5epgpcks5nldmy7fjxq6yogmenluenzgu","bafkreigfjqzntjuo64zsy7atdjg6akkcw6udj3bgwbomi55m7lqljci4xu",,,1744217992272,1744217999491,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiae5ntqs6npj2kvuftqwg7sxhu5di4jucszobio5i4mv2yknoy5ka","bafkreidlepanl425dmi7tnud6cykmfzvlxvrcj35sgxashjztrsvxb4ubu",,,1744218001380,1744218001811,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreia3uaisjhldv6urvugzt2ccmzydlctkcil5oup2ywhm6zbcrrtkz4","bafkreicexv5omd2hr6xbaypbdj3tt5fzjuo27elzqljtw36iuangh6e4ee",,,1744218003738,1744218005052,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreid2uxg7grtrg7pzfppwe76npopa2g2d7xb2mlfker2hcrgyscgjby","bafkreicvtlvnbate2v4v2oijoggn2bnl2skxf2cp4vkzb3xtdkekbd677u",,,1744218007813,1744218008861,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiczly3zdon7xtedgclime3mb64t3iayv5jg2qxob7qywgupgltzhi","bafkreifj6ukwnplhax36u2wvjo455ncj66kvqllffgqoeiqhxcmbem7mla",,,1744218011745,1744218012818,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiht4g4nvtrrid3o3tafsgbjmsd7v7gxyh6vodfiank5hg7s325454","bafkreifj6ukwnplhax36u2wvjo455ncj66kvqllffgqoeiqhxcmbem7mla",,,1744218015074,1744218015765,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreih3f7iyemfgrr25rwng3ugdqirvmkn37fmsyygaxedodoiyd4pzt4","bafkreib7hhk4gshfw6oqn2ccyekontcxcwb3x5cojmhl7wq2ahwak5c5im",,,1744218017127,1744218017520,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreic4nua3w4nlf3bgxmom7mhojs7zmmkrkxzidtwb7kxyhvvh4jrk5m","bafkreifrnao3irukpwhok2ujncswjl7cgzjbwwfac5lvwycmppva6glrjq",,,1744218018731,1744218022327,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiakytpjjonzbbpgytwbkiii7alyjjpsjwtbhhmiuszb636urr5eyy","bafkreibthyfb4j4blugo5zk4i476hxet2vwghy564kz3jlxi53lnoamrum",,,1744218024939,1744218025595,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiabiskglie7ecqoaa5wievs5ikhkvnsimyd4zdm77tvtebpbcjr5q","bafkreidlepanl425dmi7tnud6cykmfzvlxvrcj35sgxashjztrsvxb4ubu",,,1744218028240,1744218028677,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihxi6bub5jzpiscxlr33lp5utvlsdopbo6y3avjqsyh4mthfnliv4","bafkreib7hhk4gshfw6oqn2ccyekontcxcwb3x5cojmhl7wq2ahwak5c5im",,,1744218031130,1744218032075,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiehfrjcgsm2odhyy3r2woawff57dfus3fa6plpxj35zp26mxqv6ea","bafkreicjaei7r4kngidz3pjldjmuzebiifm2lghjcw3psjezfyq63wmrca",,,1744218033281,1744218044010,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreie2vt7kwd5q3a5li6tdjd3hotf5wcc4txqqxwg4kkeqv26msyq7sm","bafkreieumykgpnlnc7xrsrosst4uzt3dwyohj46lxddt2ife3no2sxzmcm",,,1744218046199,1744218052819,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreigpquxm2hznuudis3vcgqemgablvxdqjxdeqiewgcjwx26kltn7gq","bafkreig7pzyokaqvit2igs564zfj4n4j726ex2auodpwfhfnnxnqgmqklq",,,1744218055621,1744218055991,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihzrr4c6ghbvkiszgb4x6tvwgjclltzq54xdmtkhjsq2gexsphxcm","bafkreibu7c3dt7r3j564gyx4hjx36hwicukm3zmclcbwyhch7knv2mo54y",,,1744218058260,1744218065867,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihrxlciulxp2dgvukjonqn6elover26goecbbjls5nu5kps7hfzu4","bafkreifj6ukwnplhax36u2wvjo455ncj66kvqllffgqoeiqhxcmbem7mla",,,1744218067525,1744218068075,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreifbad2omuem7togi2j5xl7kxxfefcppc55edx2qbngpoxgzyjnjie","bafkreidzlwgvj7hsvz7vpw74i5ocussmsdnkaym2oy7a57jzexier43taq",,,1744218069419,1744218077264,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiei72dbyqyuftvswqly3etk23cjbg4qte2nf6qaltvbpbimiu43ha","bafkreiguydeix3ntsl2ye7w2skmdtznptom4cxcs6b65gomwygj6wod6iu",,,1744218078868,1744218089809,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreieivphec7fajekkkub3ehsnfcnmozzfiexmwu6mmjkf43f2dq2xfa","bafkreiayg27l52edavaqdqb7kojantw4ouxd7svyqhdtjq3mongzxg6pa4",,,1744218091847,1744218109382,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreigbvi5bqlf2airbilnzcmzmg6szmeuqez23vxsrj2n7fpwc7eiycu","bafkreig7pzyokaqvit2igs564zfj4n4j726ex2auodpwfhfnnxnqgmqklq",,,1744218111327,1744218112338,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreidezwkya6fjk7f4kfhyswrmoccmv22d7xsg6vakdvw526sui6jupi","bafkreibbovou44sp4vih3yyblkg5vow5mpimxmdwgcn7ts6nzpjb42pzqe",,,1744218113475,1744218121228,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiepaarvtglswlljmxg7dxdeij6s5qbe4672g63yczfnyk7tjmrn6a","bafkreib7hhk4gshfw6oqn2ccyekontcxcwb3x5cojmhl7wq2ahwak5c5im",,,1744218123303,1744218124628,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreihnehp3tcknkmp2t2qqozcpi53kbltcjsac7rxijk2lcyfwn36vre","bafkreib22ju6xoy6tveigzfgpvkscehzg42j5prptk7kgr2uzejz2ngqoi",,,1744218125952,1744218132823,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreielwjxy72ftcydoqysnsctrbim3ddzxctscg6dyumm3v6mnjowrci","bafkreicexv5omd2hr6xbaypbdj3tt5fzjuo27elzqljtw36iuangh6e4ee",,,1744218135576,1744218136096,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreichcyb7mcrujc6h24dkik3oic6hspqekfvfetnmxu6k2lrwgwsskm","bafkreifj6ukwnplhax36u2wvjo455ncj66kvqllffgqoeiqhxcmbem7mla",,,1744218137490,1744218138498,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreiedenj5fenvursw2bgkgzeloa3gobfrpvea333ovx6o5url3wl4ze","bafkreihhcb3i22xcim3ixn5w3sbifpxxecvsrax6x6ynwtzst6l2jiy3aa",,,1744218140272,1744218146551,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreicteypwtgjdfxuyhez6hqfdpgp7iay4mzbtitpnsfl3lgwsevit6y","bafkreidlepanl425dmi7tnud6cykmfzvlxvrcj35sgxashjztrsvxb4ubu",,,1744218148079,1744218148900,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreignmz2yvm4a4wc74c4nyxs7isdrk4oblollalwpwytpbe62dikwwq","bafkreidlepanl425dmi7tnud6cykmfzvlxvrcj35sgxashjztrsvxb4ubu",,,1744218150027,1744218151072,"did:eval:multiple-choice",1
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreib5g4rqub5t67zs3gvryh4l7pfi4r5b4iidmy4jnx7fi3o7ja4qpe","bafkreicali33qtwhdvnnsp6befyt6l7v6hdn4xn74funwp57wwuyisrwue",,,1744218153711,1744218163029,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreibn74wmdbmm4sjobcsksqfomf23qqojuciwqwz44ksjo2hfwzaryu","bafkreifbvh4kg5twcf7bcktfbwxv2guulwx3wozzt2ucewiyo3lfueksk4",,,1744218164181,1744218183533,"did:eval:multiple-choice",0
"did:pb:meta-llama/llama-4-maverick","did:val:0x5D99Ea5ae9d65BDc8De1359c42B9bfF1ec18F7b0","did:pb:openrouter.ai","01961b7d-af6e-7128-9fdc-d28764bdc641",,"bafkreieaz5zrtub2roc33t5q5p5fi6mqvm6e3utipu7qclitv7kiywwe2i","bafkreidlepanl425dmi7tnud6cykmfzvlxvrcj35sgxashjztrsvxb4ubu",,,1744218186209,1744218207162,"did:eval:multiple-choice",0
